date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:14:06	1055/1055	---M-Z	200	added ('OK')	text/css	etag:%2241f-6357e3e46d625-gzip%22	https://thiepcuoi.gowedding.com.vn/themes/theme1/css/owl.theme.css	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/themes/theme1/css/owl.theme.css	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:06	4638/4638	---M-Z	200	added ('OK')	text/css	etag:%22121e-6357e3e46d625-gzip%22	https://thiepcuoi.gowedding.com.vn/themes/theme1/css/owl.transitions.css	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/themes/theme1/css/owl.transitions.css	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:07	3158/3158	---M-Z	200	added ('OK')	text/css	etag:%22c56-6357e3e46d625-gzip%22	https://thiepcuoi.gowedding.com.vn/themes/theme1/css/slick-theme.css	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/themes/theme1/css/slick-theme.css	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:07	1729/1729	---M-Z	200	added ('OK')	text/css	etag:%226c1-6357e3e46d625-gzip%22	https://thiepcuoi.gowedding.com.vn/themes/theme1/css/slick.css	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/themes/theme1/css/slick.css	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:07	535252/535252	---M-Z	200	added ('OK')	text/css	etag:%2282ad4-6357e3e46e1dd-gzip%22	https://thiepcuoi.gowedding.com.vn/themes/theme1/css/style.css	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/themes/theme1/css/style.css	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:07	19004/19004	---M-Z	200	added ('OK')	text/css	etag:%224a3c-6357e3e46e1dd-gzip%22	https://thiepcuoi.gowedding.com.vn/themes/theme1/css/swiper.min.css	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/themes/theme1/css/swiper.min.css	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:07	16450/16450	---M-Z	200	added ('OK')	text/css	etag:%224042-6357e3e46e1dd-gzip%22	https://thiepcuoi.gowedding.com.vn/themes/theme1/css/themify-icons.css	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/themes/theme1/css/themify-icons.css	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:08	5255/5255	---M-Z	200	added ('OK')	text/css	etag:%221487-6357e3e45b515-gzip%22	https://thiepcuoi.gowedding.com.vn/statics/crop/croppie.css	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/statics/crop/croppie.css	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:08	6257/6257	---M--	200	added ('OK')	image/png	etag:%221871-6357e3e4802ed%22	https://thiepcuoi.gowedding.com.vn/themes/theme1/images/shape5.png	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/themes/theme1/images/shape5.png	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:08	6168/6168	---M--	200	added ('OK')	image/png	etag:%221818-6357e3e4802ed%22	https://thiepcuoi.gowedding.com.vn/themes/theme1/images/shape6.png	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/themes/theme1/images/shape6.png	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:08	159338/159338	---M--	200	added ('OK')	image/jpeg	etag:%2226e6a-632845822a000%22	https://thiepcuoi.gowedding.com.vn/customers/1016/1018/1711914354_coupleImage17119143545793.jpg	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/customers/1016/1018/1711914354_coupleImage17119143545793.jpg	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:08	553587/553587	---M--	200	added ('OK')	image/jpeg	etag:%2287273-6357e3e47fb1d%22	https://thiepcuoi.gowedding.com.vn/themes/theme1/images/pattern_tron.jpg	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/themes/theme1/images/pattern_tron.jpg	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:09	15087/15087	---M--	200	added ('OK')	image/png	etag:%223aef-6357e3e4802ed%22	https://thiepcuoi.gowedding.com.vn/themes/theme1/images/shape.png	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/themes/theme1/images/shape.png	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:09	109173/109173	---M--	200	added ('OK')	image/jpeg	etag:%221aa75-632845822a000%22	https://thiepcuoi.gowedding.com.vn/customers/1016/1018/1711914355_storyImage117119143551821.jpg	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/customers/1016/1018/1711914355_storyImage117119143551821.jpg	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:09	150518/150518	---M--	200	added ('OK')	image/jpeg	etag:%2224bf6-632845822a000%22	https://thiepcuoi.gowedding.com.vn/customers/1016/1018/1711914356_storyImage217119143561968.jpg	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/customers/1016/1018/1711914356_storyImage217119143561968.jpg	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:09	344123/344123	---M--	200	added ('OK')	image/jpeg	etag:%225403b-632845822a000%22	https://thiepcuoi.gowedding.com.vn/customers/1016/1018/1711914357_storyImage317119143576482.jpg	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/customers/1016/1018/1711914357_storyImage317119143576482.jpg	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:10	189887/189887	---M--	200	added ('OK')	image/jpeg	etag:%222e5bf-632845822a000%22	https://thiepcuoi.gowedding.com.vn/customers/1016/1018/1711914358_gallery_117119143583920.jpg	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/customers/1016/1018/1711914358_gallery_117119143583920.jpg	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:10	243629/243629	---M--	200	added ('OK')	image/jpeg	etag:%223b7ad-632845831e240%22	https://thiepcuoi.gowedding.com.vn/customers/1016/1018/1711914365_gallery_417119143659017.jpg	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/customers/1016/1018/1711914365_gallery_417119143659017.jpg	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:10	56713/56713	---M--	200	added ('OK')	image/jpeg	etag:%22dd89-632845831e240%22	https://thiepcuoi.gowedding.com.vn/customers/1016/1018/1711914364_gallery_717119143643570.jpg	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/customers/1016/1018/1711914364_gallery_717119143643570.jpg	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:10	64799/64799	---M--	200	added ('OK')	image/jpeg	etag:%22fd1f-632845831e240%22	https://thiepcuoi.gowedding.com.vn/customers/1016/1018/1711914362_gallery_9171191436263.jpg	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/customers/1016/1018/1711914362_gallery_9171191436263.jpg	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:10	182117/182117	---M--	200	added ('OK')	image/jpeg	etag:%222c765-632845831e240%22	https://thiepcuoi.gowedding.com.vn/customers/1016/1018/1711914359_gallery_11171191435978.jpg	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/customers/1016/1018/1711914359_gallery_11171191435978.jpg	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:11	177538/177538	---M--	200	added ('OK')	image/jpeg	etag:%222b582-632845831e240%22	https://thiepcuoi.gowedding.com.vn/customers/1016/1018/1711914360_gallery_141711914360852.jpg	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/customers/1016/1018/1711914360_gallery_141711914360852.jpg	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:11	131104/131104	---M--	200	added ('OK')	image/jpeg	etag:%2220020-632845831e240%22	https://thiepcuoi.gowedding.com.vn/customers/1016/1018/1711914361_gallery_1517119143614851.jpg	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/customers/1016/1018/1711914361_gallery_1517119143614851.jpg	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:11	69562/69562	---M--	200	added ('OK')	image/jpeg	etag:%2210fba-632845831e240%22	https://thiepcuoi.gowedding.com.vn/customers/1016/1018/1711914361_gallery_1617119143619431.jpg	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/customers/1016/1018/1711914361_gallery_1617119143619431.jpg	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:11	70789/70789	---M--	200	added ('OK')	image/jpeg	etag:%2211485-632845831e240%22	https://thiepcuoi.gowedding.com.vn/customers/1016/1018/1711914359_gallery_1717119143594748.jpg	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/customers/1016/1018/1711914359_gallery_1717119143594748.jpg	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:12	1165702/1165702	---M--	200	added ('OK')	image/png	etag:%2211c986-6357e3e47c46d%22	https://thiepcuoi.gowedding.com.vn/themes/theme1/images/couple-form.png	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/themes/theme1/images/couple-form.png	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:12	36311/36311	---M--	200	added ('OK')	image/jpeg	etag:%228dd7-632845831e240%22	https://thiepcuoi.gowedding.com.vn/customers/1016/1018/1711914362_bankImage117119143622022.jpg	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/customers/1016/1018/1711914362_bankImage117119143622022.jpg	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:12	2374/2374	---M--	200	added ('OK')	image/png	etag:%22946-6328147151d40%22	https://thiepcuoi.gowedding.com.vn/qr-code.png	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/qr-code.png	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:12	243403/243403	---M--	200	added ('OK')	image/jpeg	etag:%223b6cb-632845831e240%22	https://thiepcuoi.gowedding.com.vn/customers/1016/1018/1711914363_eventImage117119143634575.jpg	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/customers/1016/1018/1711914363_eventImage117119143634575.jpg	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:12	250/250	---MC-	302	error ('Found')	text/html	date:Fri,%2024%20Oct%202025%2008:12:26%20GMT	https://thiepcuoi.gowedding.com.vn/happy/no-slug/..........	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/happy/no-slug/	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:13	299200/299200	---M--	200	added ('OK')	image/jpeg	etag:%22490c0-632845831e240%22	https://thiepcuoi.gowedding.com.vn/customers/1016/1018/1711914363_eventImage217119143631815.jpg	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/customers/1016/1018/1711914363_eventImage217119143631815.jpg	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:13	250/250	---MC-	302	error ('Found')	text/html	date:Fri,%2024%20Oct%202025%2008:12:26%20GMT	https://thiepcuoi.gowedding.com.vn/happy/no-slug/..........	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/happy/no-slug/	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:13	90261/90261	---M--	200	added ('OK')	image/jpeg	etag:%2216095-632845831e240%22	https://thiepcuoi.gowedding.com.vn/customers/1016/1018/1711914365_eventImage317119143657773.jpg	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/customers/1016/1018/1711914365_eventImage317119143657773.jpg	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:13	250/250	---MC-	302	error ('Found')	text/html	date:Fri,%2024%20Oct%202025%2008:12:27%20GMT	https://thiepcuoi.gowedding.com.vn/happy/no-slug/..........	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/happy/no-slug/	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:13	89501/89501	---M--	200	added ('OK')	application/x-javascript	etag:%2215d9d-6357e3e4806d5%22	https://thiepcuoi.gowedding.com.vn/themes/theme1/js/a_jquery.min.js	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/themes/theme1/js/a_jquery.min.js	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:14	304/304	---M--	200	added ('OK')	application/x-javascript	etag:%22130-6357e3e4806d5%22	https://thiepcuoi.gowedding.com.vn/themes/theme1/js/audio.js	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/themes/theme1/js/audio.js	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:14	78748/78748	---M--	200	added ('OK')	application/x-javascript	etag:%221339c-6357e3e4806d5%22	https://thiepcuoi.gowedding.com.vn/themes/theme1/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/themes/theme1/js/bootstrap.bundle.min.js	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:14	9174/9174	---M--	200	added ('OK')	application/x-javascript	etag:%2223d6-6357e3e4806d5%22	https://thiepcuoi.gowedding.com.vn/themes/theme1/js/c_modernizr.custom.js	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/themes/theme1/js/c_modernizr.custom.js	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:14	944/944	---M--	200	added ('OK')	application/x-javascript	etag:%223b0-6357e3e480abd%22	https://thiepcuoi.gowedding.com.vn/themes/theme1/js/d_moving-animation.js	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/themes/theme1/js/d_moving-animation.js	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:14	630574/630574	---M--	200	added ('OK')	application/x-javascript	etag:%2299f2e-6357e3e481a5d%22	https://thiepcuoi.gowedding.com.vn/themes/theme1/js/jquery-plugin-collection.js	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/themes/theme1/js/jquery-plugin-collection.js	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:15	34835/34835	---M--	200	added ('OK')	application/x-javascript	etag:%228813-6357e3e481e45%22	https://thiepcuoi.gowedding.com.vn/themes/theme1/js/script.js	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/themes/theme1/js/script.js	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:15	117267/117267	---M--	200	added ('OK')	application/x-javascript	etag:%221ca13-6357e3e45b8fd%22	https://thiepcuoi.gowedding.com.vn/statics/crop/croppie.js	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/statics/crop/croppie.js	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:15	2207/2207	---M--	200	added ('OK')	application/x-javascript	etag:%2289f-6357e3e45b8fd%22	https://thiepcuoi.gowedding.com.vn/statics/crop/jquery-cropper.js	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/statics/crop/jquery-cropper.js	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:15	1467/1467	---M--	200	added ('OK')	application/x-javascript	etag:%225bb-6357e3e465925%22	https://thiepcuoi.gowedding.com.vn/statics/page-theme/js/form-submit.js	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/statics/page-theme/js/form-submit.js	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:16	6796/6796	---M--	200	added ('OK')	image/png	etag:%221a8c-6357e3e463215%22	https://thiepcuoi.gowedding.com.vn/statics/default/image/ring-icon-banner.png	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/statics/default/image/ring-icon-banner.png	(from https://thiepcuoi.gowedding.com.vn/happy/no-slug/1018)
15:14:16	807/807	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Oct%202025%2008:12:30%20GMT	https://thiepcuoi.gowedding.com.vn/themes/theme1/images/ui-icons_444444_256x240.png	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/themes/theme1/images/ui-icons_444444_256x240.png	(from https://thiepcuoi.gowedding.com.vn/themes/theme1/css/jquery-ui.css)
15:14:16	807/807	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Oct%202025%2008:12:30%20GMT	https://thiepcuoi.gowedding.com.vn/themes/theme1/images/ui-icons_555555_256x240.png	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/themes/theme1/images/ui-icons_555555_256x240.png	(from https://thiepcuoi.gowedding.com.vn/themes/theme1/css/jquery-ui.css)
15:14:17	807/807	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Oct%202025%2008:12:30%20GMT	https://thiepcuoi.gowedding.com.vn/themes/theme1/images/ui-icons_ffffff_256x240.png	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/themes/theme1/images/ui-icons_ffffff_256x240.png	(from https://thiepcuoi.gowedding.com.vn/themes/theme1/css/jquery-ui.css)
15:14:17	807/807	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Oct%202025%2008:12:30%20GMT	https://thiepcuoi.gowedding.com.vn/themes/theme1/images/ui-icons_777620_256x240.png	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/themes/theme1/images/ui-icons_777620_256x240.png	(from https://thiepcuoi.gowedding.com.vn/themes/theme1/css/jquery-ui.css)
15:14:17	807/807	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Oct%202025%2008:12:30%20GMT	https://thiepcuoi.gowedding.com.vn/themes/theme1/images/ui-icons_cc0000_256x240.png	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/themes/theme1/images/ui-icons_cc0000_256x240.png	(from https://thiepcuoi.gowedding.com.vn/themes/theme1/css/jquery-ui.css)
15:14:17	807/807	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Oct%202025%2008:12:31%20GMT	https://thiepcuoi.gowedding.com.vn/themes/theme1/images/ui-icons_777777_256x240.png	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/themes/theme1/images/ui-icons_777777_256x240.png	(from https://thiepcuoi.gowedding.com.vn/themes/theme1/css/jquery-ui.css)
15:14:18	807/807	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Oct%202025%2008:12:31%20GMT	https://thiepcuoi.gowedding.com.vn/themes/theme1/images/fancybox/fancybox_sprite.png	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/themes/theme1/images/fancybox/fancybox_sprite.png	(from https://thiepcuoi.gowedding.com.vn/themes/theme1/css/jquery.fancybox.css)
15:14:18	807/807	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Oct%202025%2008:12:31%20GMT	https://thiepcuoi.gowedding.com.vn/themes/theme1/images/fancybox/fancybox_loading.gif	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/themes/theme1/images/fancybox/fancybox_loading.gif	(from https://thiepcuoi.gowedding.com.vn/themes/theme1/css/jquery.fancybox.css)
15:14:18	807/807	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Oct%202025%2008:12:31%20GMT	https://thiepcuoi.gowedding.com.vn/themes/theme1/images/fancybox/blank.gif	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/themes/theme1/images/fancybox/blank.gif	(from https://thiepcuoi.gowedding.com.vn/themes/theme1/css/jquery.fancybox.css)
15:14:18	807/807	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Oct%202025%2008:12:32%20GMT	https://thiepcuoi.gowedding.com.vn/themes/theme1/images/fancybox/fancybox_overlay.png	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/themes/theme1/images/fancybox/fancybox_overlay.png	(from https://thiepcuoi.gowedding.com.vn/themes/theme1/css/jquery.fancybox.css)
15:14:19	807/807	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Oct%202025%2008:12:32%20GMT	https://thiepcuoi.gowedding.com.vn/themes/theme1/images/fancybox/fancybox_sprite@2x.png	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/themes/theme1/images/fancybox/fancybox_sprite@2x.png	(from https://thiepcuoi.gowedding.com.vn/themes/theme1/css/jquery.fancybox.css)
15:14:19	807/807	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Oct%202025%2008:12:32%20GMT	https://thiepcuoi.gowedding.com.vn/themes/theme1/images/fancybox/fancybox_loading@2x.gif	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/themes/theme1/images/fancybox/fancybox_loading@2x.gif	(from https://thiepcuoi.gowedding.com.vn/themes/theme1/css/jquery.fancybox.css)
15:14:19	807/807	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Oct%202025%2008:12:32%20GMT	https://thiepcuoi.gowedding.com.vn/themes/theme1/css/owl.video.play.png	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/themes/theme1/css/owl.video.play.png	(from https://thiepcuoi.gowedding.com.vn/themes/theme1/css/owl.carousel.css)
15:14:19	807/807	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Oct%202025%2008:12:33%20GMT	https://thiepcuoi.gowedding.com.vn/themes/theme1/images/ajax-loader.gif	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/themes/theme1/images/ajax-loader.gif	(from https://thiepcuoi.gowedding.com.vn/themes/theme1/css/slick-theme.css)
15:14:20	807/807	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Oct%202025%2008:12:33%20GMT	https://thiepcuoi.gowedding.com.vn/themes/theme1/images/select-icon.png	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/themes/theme1/images/select-icon.png	(from https://thiepcuoi.gowedding.com.vn/themes/theme1/css/style.css)
15:14:20	807/807	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Oct%202025%2008:12:33%20GMT	https://thiepcuoi.gowedding.com.vn/themes/theme1/images/page-title.jpg	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/themes/theme1/images/page-title.jpg	(from https://thiepcuoi.gowedding.com.vn/themes/theme1/css/style.css)
15:14:20	807/807	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Oct%202025%2008:12:33%20GMT	https://thiepcuoi.gowedding.com.vn/themes/theme1/images/bg-2.jpg	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/themes/theme1/images/bg-2.jpg	(from https://thiepcuoi.gowedding.com.vn/themes/theme1/css/style.css)
15:14:20	807/807	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Oct%202025%2008:12:34%20GMT	https://thiepcuoi.gowedding.com.vn/themes/theme1/images/Single-title-shape2.png	C:/My%20Web%20Sites/T2/thiepcuoi.gowedding.com.vn/themes/theme1/images/Single-title-shape2.png	(from https://thiepcuoi.gowedding.com.vn/themes/theme1/css/style.css)
